"Date","Bay","Site","Quadrat","Weight","Legal","Sublegal","Spat","Total_Live","Total_Dead","Month","Day","Year","Full_year","Period","season"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",3,0.09,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",4,0.09,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",5,0.21,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",1,0.22,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",2,0.53,0,1,0,1,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",3,0.27,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",4,0.31,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",5,0.44,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",1,0.14,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",2,0.14,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",3,0,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",4,0,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","East River #3",5,0,0,0,0,0,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",1,1.63,0,12,15,27,2,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",2,2.06,0,27,9,36,9,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",3,2.53,0,22,14,36,5,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",4,1.81,0,20,7,27,1,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",5,2.55,0,14,9,23,6,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",1,1.52,0,5,13,18,8,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",2,2.48,0,18,16,34,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",3,2.58,0,8,20,28,3,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",4,2.02,0,18,7,25,4,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",5,2.33,0,9,11,20,6,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",1,2.19,0,8,16,24,1,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",2,1.61,0,7,21,28,1,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",3,2.02,0,9,21,30,4,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",4,2.38,0,17,14,31,1,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Square Bar",5,1.74,0,10,12,22,2,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",1,1.55,0,1,2,3,29,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",2,2.89,0,1,0,1,9,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",3,1.77,0,2,0,2,17,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",4,2.44,0,0,0,0,44,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",5,0.03,0,0,0,0,2,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",1,2.86,0,1,0,1,27,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",2,3.23,0,1,2,3,36,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",3,2.92,0,0,0,0,48,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",4,2.26,0,0,2,2,22,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",5,4.08,0,5,1,6,8,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",1,3.44,0,0,2,2,22,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",2,3.97,0,0,0,0,24,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",3,2.01,0,0,0,0,16,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",4,3.64,0,1,1,2,13,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #1",5,2.84,0,0,1,1,39,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",1,1.73,0,1,0,1,4,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",2,3.06,0,0,0,0,11,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",3,2.81,0,1,0,1,11,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",4,1.99,0,0,0,0,4,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",5,0.74,0,0,0,0,3,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",1,2.54,0,1,1,2,22,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",2,2.9,0,3,0,3,28,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",3,2.66,0,6,1,7,5,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",4,3.53,0,5,9,14,14,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",5,2.93,0,1,1,2,22,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",1,2.11,0,1,0,1,18,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",2,1.57,0,0,0,0,17,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",3,2.38,0,3,0,3,17,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",4,2.24,0,0,1,1,4,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","White Point #2",5,1.52,0,0,0,0,21,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",1,2.52,0,16,22,38,3,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",2,3.05,0,20,39,59,3,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",3,2.55,0,22,31,53,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",4,3.68,0,16,30,46,3,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",5,2.54,0,12,40,52,5,10,30,2017,"2017-10-30",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Half Moon Bar",1,1.65,0,23,14,37,3,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Half Moon Bar",2,3.2,0,29,27,56,4,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Half Moon Bar",3,1.07,0,15,28,43,2,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Half Moon Bar",4,2.58,0,35,18,53,5,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Half Moon Bar",5,2.11,0,35,9,44,6,10,31,2017,"2017-10-31",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",1,3.01,0,15,26,41,0,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",2,2.58,0,39,17,56,3,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",3,3.97,0,32,32,64,2,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",4,3.04,0,25,34,59,1,10,30,2017,"2017-10-30",6,"Winter"
"10/30/2017 12:00:00 AM","Pensacola","Half Moon Bar",5,3.46,0,34,24,58,3,10,30,2017,"2017-10-30",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",1,1.98,0,5,3,8,4,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",2,2.41,0,9,2,11,9,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",3,3.45,0,15,2,17,11,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",4,2.69,0,6,6,12,11,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",5,2.52,0,9,1,10,7,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",1,4.87,0,27,6,33,0,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",2,6.48,0,36,8,44,0,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",3,5.5,0,20,14,34,1,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",4,6.65,0,44,10,54,2,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",5,5.63,0,26,11,37,2,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",1,6.08,0,16,9,25,4,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",2,2.13,0,6,1,7,5,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",3,2.92,0,23,2,25,14,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",4,5.03,0,16,2,18,14,10,31,2017,"2017-10-31",6,"Winter"
"10/31/2017 12:00:00 AM","Pensacola","Big John Bar",5,4.84,0,22,3,25,27,10,31,2017,"2017-10-31",6,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",1,3.24,0,0,11,11,1,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",2,3.54,0,0,4,4,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",3,2.86,0,0,0,0,1,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",4,2.33,0,0,1,1,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",5,5.32,0,0,8,8,1,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",1,1.88,0,0,1,1,2,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",2,2.64,0,0,4,4,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",3,3.97,0,0,3,3,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",4,3.89,0,0,4,4,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",5,3.82,0,0,6,6,1,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",1,2.28,0,0,0,0,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",2,0.95,0,0,2,2,2,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",3,1.31,0,0,6,6,0,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",4,2.55,0,0,3,3,1,11,5,2019,"2019-11-05",10,"Winter"
"11/5/2019 12:00:00 AM","Apalachicola","Bayou Flats",5,1.82,0,0,4,4,2,11,5,2019,"2019-11-05",10,"Winter"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",1,1.41,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",2,1.12,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",3,2,0,1,0,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",4,1.6,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",5,1.27,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",1,2.42,0,0,6,6,1,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",2,2.65,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",3,1.47,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",4,0.48,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",5,2.04,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",1,1.68,0,0,1,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",2,1.55,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",3,1.64,0,0,1,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",4,1.48,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Lumps",5,2.14,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",1,0.97,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",2,0.82,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",3,0.78,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",4,1.03,0,0,1,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",5,1.32,0,1,0,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",1,1.01,0,1,1,2,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",2,0.55,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",3,0.36,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",4,0.41,0,1,0,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",5,0.31,0,0,3,3,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",1,0.33,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",2,0.81,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",3,0.78,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",4,0.64,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",5,0.69,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",1,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",2,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",3,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",4,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",5,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",1,1.34,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",2,0.26,0,0,1,1,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",3,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",4,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",5,0,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",1,1.48,0,0,0,0,1,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",2,1.13,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",3,0.34,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",4,0.17,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"9/17/2019 12:00:00 AM","Apalachicola","Cabbage Top",5,0.98,0,0,0,0,0,9,17,2019,"2019-09-17",9,"Summer"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",1,1.94,0,4,4,8,4,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",2,0.88,0,0,1,1,1,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",3,1.26,0,1,4,5,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",4,0.94,0,1,2,3,1,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",5,0.49,0,0,1,1,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",1,1.1,0,2,3,5,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",2,2.51,0,3,6,9,1,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",3,1.1,0,4,2,6,1,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",4,2.47,0,0,5,5,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",5,0.43,0,0,3,3,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",1,0.73,0,1,0,1,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",2,0.41,0,0,3,3,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",3,0.61,0,2,1,3,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",4,0.75,0,3,1,4,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",5,0.75,0,2,4,6,3,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",1,0.92,0,0,3,3,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",2,1.04,0,0,2,2,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",3,1.07,0,0,0,0,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",4,0.71,0,0,2,2,1,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",5,0.78,0,0,1,1,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",1,0.8,0,0,4,4,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",2,2.98,0,1,4,5,3,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",3,0.89,0,0,1,1,2,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",4,1.94,0,0,4,4,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",5,1.18,0,0,1,1,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",1,1.65,0,0,4,4,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",2,0.65,0,0,0,0,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",3,0.78,0,1,4,5,0,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",4,1.4,0,0,2,2,1,12,10,2019,"2019-12-10",10,"Winter"
"12/10/2019 12:00:00 AM","Apalachicola","Cat Point",5,1.79,0,0,1,1,1,12,10,2019,"2019-12-10",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",1,0.91,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",2,0.61,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",3,0.96,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",4,0.55,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",5,1.21,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",1,0.95,0,0,1,1,2,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",2,0.71,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",3,0.57,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",4,0.38,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",5,0.87,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",1,0.56,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",2,0.52,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",3,0.61,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",4,1.07,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",5,0.52,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",1,0.64,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",2,0.38,0,0,3,3,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",3,0.31,0,0,1,1,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",4,0.31,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",5,0.44,0,0,0,0,0,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",1,1.39,0,0,2,2,1,10,28,2019,"2019-10-28",10,"Winter"
"10/28/2019 12:00:00 AM","Apalachicola","Dry Bar",2,2.45,0,1,3,4,1,10,28,2019,"2019-10-28",10,"Winter"
