"Bay","Site","Quadrat","Weight_kg","Adults","Seed","Spat","Total Live","Total Dead","Month","Day","Year","Date","Period","Season"
"Apalachicola","Green Point",2,0.44,0,0,1,1,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",3,0.48,0,0,1,1,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",4,0.93,0,0,2,2,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",5,0.57,0,0,0,0,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",1,2.92,0,0,5,5,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",2,2.17,0,0,0,0,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",3,2.57,0,0,0,0,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",4,3.14,0,0,1,1,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",5,3.72,0,0,7,7,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",1,4.02,0,0,3,3,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",2,4.85,0,0,6,6,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",3,3.77,0,0,8,8,4,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",4,0.78,0,0,1,1,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Green Point",5,0.9,0,0,2,2,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Hotel Bar",1,2.31,0,0,35,35,8,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",2,1.28,0,0,56,56,10,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",3,1.1,0,0,19,19,7,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",4,3.09,0,0,56,56,20,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",5,3.33,0,0,47,47,15,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",1,4.85,0,0,167,167,21,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",2,4.72,0,0,220,220,32,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",3,7.04,0,1,344,345,50,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",4,6.67,0,0,290,290,18,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",5,7.1,0,0,267,267,10,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",1,4.66,0,0,175,175,20,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",2,1.43,0,0,36,36,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",3,4.13,0,0,237,237,27,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",4,1.55,0,0,46,46,28,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",5,5.85,0,0,255,255,34,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Hotel Bar",1,1.45,0,0,47,47,17,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",2,1.41,0,0,55,55,17,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",3,1.55,0,0,44,44,12,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",4,1.13,0,0,51,51,33,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",5,1,0,0,10,10,13,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",1,1.2,0,0,10,10,16,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",2,1.16,0,0,24,24,18,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",3,1.28,0,0,65,65,33,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",4,1.14,0,0,20,20,6,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",5,1.68,0,0,14,14,21,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",1,0.88,0,0,16,16,14,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",2,0.91,0,0,8,8,13,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",3,0.73,0,0,20,20,5,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",4,0.88,0,0,8,8,16,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",5,0.54,0,0,7,7,9,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",1,0.78,0,0,7,7,12,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",2,1.61,0,0,14,14,15,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",3,0.69,0,0,0,0,6,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",4,1.06,0,0,5,5,7,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",5,0.91,0,0,4,4,1,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",1,0.64,0,0,0,0,1,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",2,0.58,0,0,1,1,2,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",3,0.44,0,0,0,0,1,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",4,1.13,0,0,4,4,5,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",5,0.71,0,0,0,0,0,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",1,1.02,0,0,8,8,6,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",2,0.94,0,0,7,7,3,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",3,1.61,0,0,8,8,7,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",4,1.3,0,0,4,4,4,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Hotel Bar",5,2.1,0,0,11,11,7,3,9,2018,2018-03-09,6,"Winter"
"Apalachicola","Lighthouse",1,1.93,0,4,72,76,5,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",2,2.62,0,0,93,93,19,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",3,0.91,0,0,42,42,8,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",4,2.81,0,1,77,78,10,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",5,2.67,0,4,88,92,14,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",1,1.14,0,6,44,50,8,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",2,1.54,0,4,53,57,9,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",3,1.42,0,6,56,62,12,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",4,1.08,0,4,24,28,3,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",5,1.02,0,4,42,46,12,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",1,1.94,0,7,69,76,17,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",2,2.48,0,5,97,102,10,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",3,1.24,0,3,46,49,11,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",4,4.23,1,8,60,69,16,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",5,4.57,1,25,144,170,21,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",1,1.99,0,2,69,71,12,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",2,2.17,1,0,60,61,10,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",3,2.07,0,2,48,50,12,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",4,2.34,0,5,123,128,14,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",5,2.02,0,2,62,64,12,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",1,2.89,0,10,124,134,16,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",2,3.21,0,9,89,98,11,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",3,2.13,0,6,110,116,15,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",4,1.83,0,3,67,70,8,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",5,1.79,0,7,73,80,8,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",1,3.51,0,10,99,109,17,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",2,4.29,0,6,169,175,15,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",3,4.03,1,6,83,90,7,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",4,4.61,0,20,111,131,9,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Lighthouse",5,4.03,0,11,189,200,25,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Little Gully",1,0.95,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",2,1.16,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",3,1.07,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",4,0.81,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",5,0.72,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",1,1.78,0,0,0,0,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",2,1.15,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",3,1.53,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",4,3.48,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",5,2.11,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",1,0.54,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",2,0.57,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",3,1.07,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",4,0.58,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",5,0.76,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",1,5.09,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",2,9.43,0,0,1,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",3,0.74,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",4,0.25,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",5,0.41,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",1,1.83,0,0,2,2,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",2,4,0,0,2,2,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",3,1.06,0,0,1,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",4,0.78,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",5,0.97,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",1,0.73,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",2,0.73,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",3,3.09,0,0,1,1,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",4,0.78,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Little Gully",5,0.67,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Normans Bar",1,2.86,0,0,12,12,7,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",2,1.36,0,0,12,12,8,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",3,1.27,0,0,10,10,4,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",4,0.88,0,0,8,8,10,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",5,1.78,0,0,15,15,2,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",1,3.19,0,0,12,12,4,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",2,2.75,0,0,22,22,4,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",3,3.58,0,0,6,6,4,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",4,2.78,0,0,37,37,7,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",5,3.42,0,0,13,13,1,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",1,1.51,0,0,11,11,6,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",2,1.79,0,0,6,6,9,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",3,3.04,0,0,4,4,10,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",4,2.92,0,0,19,19,4,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",5,2.89,0,0,16,16,6,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",1,3.1,0,0,3,3,2,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",2,2.7,0,0,2,2,1,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",3,1.55,0,0,0,0,0,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",4,2.05,0,0,2,2,2,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",5,7.08,0,0,7,7,2,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",1,3.16,0,0,2,2,1,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",2,3,0,0,5,5,0,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",3,3.8,0,0,8,8,0,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",4,2.23,0,0,0,0,1,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",5,4.4,0,0,3,3,2,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",1,1.95,0,0,7,7,9,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",2,1.51,0,0,6,6,9,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",3,2.1,0,0,7,7,6,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",4,4.68,0,1,6,7,1,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",5,1.69,0,0,5,5,4,3,15,2018,2018-03-15,6,"Winter"
"Apalachicola","Normans Bar",1,0.86,0,3,7,10,1,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",2,1.46,0,4,16,20,4,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",3,1.64,2,6,7,15,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",4,2.1,1,9,4,14,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",5,1.75,0,6,10,16,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",1,1.29,0,5,16,21,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",2,1.48,1,2,3,6,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",3,2.26,0,10,19,29,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",4,2.21,0,8,14,22,3,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",5,2.47,3,9,14,26,2,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",1,2.36,0,9,7,16,1,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",2,1.83,1,3,9,13,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",3,1.99,0,8,5,13,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",4,3.34,2,9,20,31,2,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",5,1.86,0,5,12,17,2,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",1,3.76,2,21,35,58,7,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",2,5.43,1,24,18,43,2,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",3,3.15,0,10,26,36,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",4,3.96,0,15,36,51,3,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",5,2.79,0,9,31,40,3,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",1,4.14,0,16,27,43,1,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",2,7.4,6,21,15,42,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",3,5.04,1,27,26,54,4,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",4,3.83,0,19,26,45,1,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",5,5.93,3,21,36,60,3,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",1,6.53,8,18,29,55,2,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",2,5.73,4,16,25,45,0,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",3,3.01,0,11,13,24,1,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",4,3.89,1,21,21,43,3,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","Normans Bar",5,4.05,0,15,34,49,1,3,16,2018,2018-03-16,6,"Winter"
"Apalachicola","North Spur",1,3.24,0,0,1,1,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",2,1.65,0,0,2,2,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",3,0.42,0,0,0,0,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",4,2.27,0,0,0,0,1,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",5,3.22,0,0,0,0,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",1,1.71,0,0,1,1,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",2,0.98,0,0,1,1,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",3,3.06,0,0,1,1,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",4,3.71,0,0,0,0,5,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",5,3.22,0,0,3,3,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",1,1.59,0,0,0,0,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",2,1.02,0,0,0,0,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",3,1.15,0,0,0,0,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",4,2.12,0,0,1,1,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","North Spur",5,3.19,0,0,2,2,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Redfish Creek",1,0.54,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,0.54,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,0.38,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,0.8,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,0.13,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,1.85,0,0,0,0,4,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,1.76,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,1.04,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,1.72,0,0,0,0,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,0.95,0,0,0,0,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,1.45,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,1.08,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,2.48,0,0,4,4,8,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,0.67,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,0.36,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,2.58,0,0,2,2,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,2.26,0,0,4,4,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,2.42,0,0,1,1,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,2.19,0,1,7,8,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,0.93,0,0,3,3,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,4.07,1,0,2,3,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,2.9,0,0,3,3,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,2.82,0,0,2,2,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,1.4,0,0,1,1,3,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,0.52,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,1.74,0,0,3,3,8,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,3.1,0,0,1,1,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,2.66,0,1,6,7,3,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,0.52,0,0,1,1,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,0.82,0,0,0,0,2,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,1.22,0,1,8,9,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,1.04,0,0,5,5,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,0.87,0,0,0,0,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,1.64,0,0,3,3,3,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,2.25,0,2,3,5,3,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,1.45,0,2,6,8,11,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,0.83,0,0,3,3,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,5.32,0,6,11,17,9,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,6.63,0,8,22,30,6,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,2.49,0,2,11,13,3,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",1,5.23,0,1,2,3,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",2,2.67,1,0,21,22,4,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",3,0.78,0,0,2,2,5,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",4,4.72,0,3,21,24,3,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Redfish Creek",5,4.57,0,5,10,15,4,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",1,5.69,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",2,7.61,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",3,5.31,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",4,9.47,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",5,8.49,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",1,6.25,0,0,0,0,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",2,7.2,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",3,1.78,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",4,2.8,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",5,1.5,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",1,5.49,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",2,6.32,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",3,0.99,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",4,1.38,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Bayou Flats",5,1.7,0,0,0,0,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Cabbage Lumps",1,2.98,0,5,13,18,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",2,2.46,0,3,7,10,4,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",3,1.3,0,0,3,3,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",4,2.19,0,0,12,12,3,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",5,4.57,0,7,8,15,1,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",1,1.4,1,3,6,10,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",2,0.87,0,1,2,3,0,6,30,2017,2017-06-30,5,"Summer"
"Apalachicola","Cabbage Lumps",3,1.32,1,0,5,6,1,6,30,2017,2017-06-30,5,"Summer"
