"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal"
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",200,11,1.5,188,50,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",200,12,2.4,397,106,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",200,13,1.85,303,80,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",200,14,1.2,166,44,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",200,15,0.9,111,30,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,1,2.5,391,104,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,2,1.5,298,79,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,3,1.3,269,71,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,4,0.45,72,19,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,5,0.35,33,9,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,6,0.8,73,19,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,7,0.9,121,32,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,8,1,166,44,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,9,1.25,170,45,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,10,2,287,76,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,11,2.1,363,97,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,12,0.9,103,27,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,13,1.4,246,65,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,14,1.2,134,35,0
"Apalachicola","NFWF-1",2016,1,31,"Bulkhead",2,"Winter","Shell",100,15,0.9,205,54,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,1,4.75,844,224,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,2,2.6,445,118,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,3,4.5,788,210,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,4,2.25,484,129,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,5,3.5,574,152,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,6,3.25,695,185,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,7,5.25,837,222,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,8,3,369,98,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,9,4,703,187,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,10,2,367,97,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,11,1.1,185,49,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,12,2.75,410,109,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,13,0.6,115,31,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,14,0.9,107,29,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",400,15,4.5,722,192,0
"Apalachicola","NFWF-1",2016,1,20,"Bulkhead",2,"Winter","Shell",300,1,4,342,91,0
"Apalachicola","NFWF-1",2016,1,20,"Bulkhead",2,"Winter","Shell",300,2,4.5,306,81,0
"Apalachicola","NFWF-1",2016,1,20,"Bulkhead",2,"Winter","Shell",300,3,3.5,291,77,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,4,4.9,613,163,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,5,4.9,491,130,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,6,6,737,196,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,7,4.5,514,137,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,8,3.25,297,79,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,9,5.2,359,96,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,10,3,245,65,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,11,3.25,224,60,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,12,5.75,326,87,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,13,7.75,698,186,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,14,3.1,284,76,0
"Apalachicola","NFWF-1",2016,1,25,"Bulkhead",2,"Winter","Shell",300,15,3,78,21,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,1,1.15,1,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,2,0.4,9,3,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,3,0.5,7,2,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,4,0.75,49,13,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,5,0.7,25,7,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,6,0.6,13,4,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,7,0.65,19,5,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,8,0.65,11,3,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,9,0.95,23,6,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,10,1.4,34,9,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,11,0.85,9,3,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,12,0.45,6,2,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,13,1.2,16,4,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,14,0.9,4,1,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",100,15,1.4,13,4,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,1,2.25,235,62,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,2,0.8,57,15,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,3,0.95,0,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,4,0.9,2,1,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,5,1.3,3,1,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,6,0.35,2,1,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,7,0.7,0,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,8,0.4,2,1,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,9,0.8,10,3,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,10,0.7,1,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,11,0.7,1,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,12,0.4,2,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,13,0.7,2,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,14,0.4,0,0,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",0,15,0.35,3,1,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,1,5.2,941,250,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,2,2.5,317,84,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,3,3.8,625,166,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,4,3.6,633,168,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,5,7.6,1582,421,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,6,6.05,1427,379,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,7,9.1,1658,441,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,8,5.5,928,247,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,9,1.25,141,38,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,10,1.1,110,29,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,11,2.2,187,50,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,12,0.9,73,20,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,13,1.6,157,42,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,14,1.7,182,48,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",300,15,1.5,137,37,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,1,3.75,564,150,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,2,3.2,401,107,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,3,6.4,916,244,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,4,5.05,687,182,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,5,1.35,112,30,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,6,1.15,118,31,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,7,2.9,393,104,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,8,2.25,228,60,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,9,1.75,177,47,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,10,1.25,113,30,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,11,3.2,506,135,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,12,3.6,511,136,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,13,3.4,473,126,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,14,3.75,580,154,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",400,15,5.2,792,211,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,1,1.1,96,26,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,2,4.2,580,154,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,3,7.25,1056,281,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,4,6,961,256,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,5,4.5,468,125,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,6,3,337,89,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,7,3.5,361,96,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,8,3.6,488,130,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,9,4,506,134,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,10,1,109,29,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,11,3,180,48,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,12,0.8,68,18,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,13,0.65,53,14,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,14,1.2,76,20,0
"Apalachicola","NFWF-1",2016,2,17,"Hotel Bar",2,"Winter","Shell",200,15,2.2,206,55,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,1,0.85,2,1,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,2,0.35,2,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,3,0.5,2,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,4,0.8,26,7,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,5,0.7,13,3,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,6,1.25,24,6,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,7,0.7,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,8,0.7,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,9,9.1,1714,456,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,10,1.6,18,5,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,11,5.1,564,150,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,12,1.5,139,37,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,13,0.7,21,5,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,14,2.4,129,34,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",300,15,0.8,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,1,1.3,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,2,1.25,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,3,0.75,2,1,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,4,0.75,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,5,0.65,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,6,2.6,27,7,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,7,1,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,8,1.25,1,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,9,0.9,1,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,10,0.7,1,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,11,0.6,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,12,0.5,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,13,0.25,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,14,0.65,3,1,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",100,15,0.4,0,0,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,1,6,566,151,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,2,5.8,412,109,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,3,3.9,393,105,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,4,3.75,137,37,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,5,6,483,128,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,6,3,177,47,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,7,1.7,17,5,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,8,7.9,871,232,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,9,1.25,30,8,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,10,5.3,551,146,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,11,5,902,240,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,12,3.5,217,58,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,13,1.5,126,33,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,14,1.5,32,8,0
"Apalachicola","NFWF-1",2016,2,29,"Dry Bar",2,"Winter","Shell",400,15,2.3,93,25,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,1,0.8,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,2,0.7,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,3,0.4,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,4,0.25,1,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,5,0.3,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,6,0.35,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,7,0.4,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,8,0.2,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,9,0.25,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,10,0.4,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,11,0.7,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,12,0.75,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,13,0.75,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,14,0.6,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",0,15,0.65,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,1,0.65,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,2,0.8,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,3,1.1,1,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,4,2,3,1,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,5,2.6,8,2,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,6,1,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,7,1.45,2,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,8,1.15,1,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,9,1,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,10,1.9,1,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,11,0.65,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,12,1.05,2,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,13,0.55,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,14,0.65,0,0,0
"Apalachicola","NFWF-1",2016,2,22,"Dry Bar",2,"Winter","Shell",200,15,0.25,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,1,0.2,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,2,0.4,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,3,0.25,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,4,0.15,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,5,0.25,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,6,0.25,0,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,7,0.3,0,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,8,0.15,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,9,0.35,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,10,0.25,1,2,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,11,0.5,1,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,12,0.3,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,13,0.2,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,14,0.3,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",0,15,0.25,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,1,2.15,55,89,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,2,3.5,77,125,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,3,3,107,174,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,4,3.5,81,131,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,5,1.8,37,61,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,6,0.45,0,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,7,0.5,13,21,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,8,0.15,2,4,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,9,0.45,2,3,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,10,0.45,6,10,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,11,0.35,0,0,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,12,0.65,11,17,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,13,0.65,14,23,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,14,0.5,6,10,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",200,15,0.5,7,11,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,1,1,16,26,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,2,0.4,3,4,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,3,0.35,1,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,4,0.4,0,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,5,0.5,2,4,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,6,0.4,0,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,7,0.9,3,4,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,8,0.3,1,1,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,9,0.55,5,8,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,10,1.15,17,28,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,11,0.95,20,32,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,12,0.8,16,26,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,13,0.9,12,19,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,14,0.8,13,22,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",100,15,1,26,42,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,1,3.8,124,202,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,2,5.1,208,337,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,3,1.75,62,100,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,4,1.9,30,49,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,5,7.15,253,410,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,6,2.5,83,134,0
"Apalachicola","NFWF-1",2016,4,19,"Bulkhead",3,"Summer","Shell",400,7,3.9,125,203,0
